url,title,channel_name,comment, label
84XGxBDXyXQ,다시 봐도 좋은 로맨스 영화 추천,푸드링FoodRing,사랑의 블랙홀 강추합니다 혹여라도 남자배우 얼굴보고 실망하지 마시고 꼭 보세요 졸잼,영화/애니메이션
sAURWAWsoMc,하이틴계의 교과서 같은 영화 《프린세스 다이어리》 [영화리뷰 결말포함],무비씨엘로 MOVIE CIELO,할머니가 참 품위있으시면서도 고집이나 억지 부리시지 않으시고 끝까지 미아를 믿어주시고 대화하시면서 존중해주는 모습이 너무 인상적이네요 ㅠㅠ ||| 분수에서 앤해서웨이 진짜 미친미모 대존예네.. 인형보다 더 인형같음.. 단 1의 티끌도 없다.. 조각모형도 저렇게는 못만들듯… 진짜 예뻐…감탄 ||| 용기는 두려움이 없는게 아니라 두려움 보다 더 중요한 것을 아는데 있다 ||| 진짜 이 영화의 단 하나의 단점은 원래는 찌질하고 안 예쁜 설정인데 앤 핸서웨이가 너무 이뻐서 걍 초반부터 까먹음 1분밖에 안 봤는 데 운동 씬에서 머리 묶고 안경만 벗었는 데 벌써 드레스 업 한줄 알고 시간 다시봤음ㅠㅠㅠ 크으...언니 너무 이뻐ㅠㅠㅠㅠ 너무 좋아ㅠㅠㅠ ||| 여주 머리숱이 부러울뿐,영화/애니메이션
ZmBoZTG4RYs,영국 소설의 한 페이지를 옮겨다 놓은 듯 은은하고 사랑스러운 로맨스 영화 [영화리뷰/결말포함],디토이야기,"헨리카빌을 보고 사랑에 빠지지 않는건 말이 안된다.. 저 시절부터 헨리카빌은 진짜... ||| 헨리…..어떡해….너무 잘생겨서 집중이 안돼네,,,,ㅠㅠㅠㅠㅠㅠㅠ❤ ||| 근손실한 헨리 개존잘이네ㅎㄷㄷ ||| 헨리 카빌 미모 미쳤다... ||| 드디어 이 영화를 리뷰해주시는 분이 나타났다!!! ❤",영화/애니메이션
gVNfndExb44,값싼 옷차림 보고 내쫓자 다음날 명품으로 빼 입고 다시 방문한 여자 [영화리뷰/결말포함] [로맨스 영화 추천],망고 무비,"🎬귀여운 여인(Pretty Woman, 1990)  구독과 좋아요는 채널 성장에 큰 힘이 됩니다💕 오늘도 시청해주셔서 감사합니다🥰 ||| 단순한 신데렐라 스토리라 하기에는 어릴 때도 지금도 더 감성적으로 다가오는 건 단순히 돈 때문이 아니라 우리가 상대를 어떻게 진심을 다해 대우하는가에 따라서 상대방이 얼마나 변화할 수 있는가를 정성스레 보여주기 때문인 것 같아요. 에드워드가 물론 잘생긴 부자로 나오지만, 처음 만났을 때부터 비비안을 직업과 상관없이 인격체로 존중했고, 사과할 때는 진심을 다해 사과했죠. 비비안 역시 가식 없이 에드워드를 대했고요. 결국 그런 진심의 교환이 서로를 긍정적인 방향으로 변화시켰고 그런 방향을 관객들도 충분히 공감가게 풀어냈다는 점이 이 영화가 두고두고 기억에 남게 된 이유가 아닐까 싶습니다. ||| 다시봐도 설레는 영화...멋지다. ||| 나이들고 보니 장르가 판타지였네ㅎㅎ이 영화가 히트 치던 그 시절이 그립당ㅜ ||| *거품목욕하면서, 눈감고 노래부르는 모습이 너무 사랑스러웠는데..❤* *후반부로 갈수록 세련되지는 스타일도 멋있었음..*",영화/애니메이션
zJMlK8MPHo8,킬러인줄 모르고💥존예녀에게 하룻밤을 줘버린 남자의 최후,카랑Karang,"아기자기하게 설레이는 로맨스에 액션과 코믹까지~! 팔콘, 버키, 카우보이 비밥, 데드풀까지 총출동~ 종합선물세트 [고스팅]을 소개합니다^^   여주인공 <아나 데 아르마스>의 모든것 보러가기  👉 https://youtu.be/NvGH8lT8AJM  🍎일주일 무료 [애플TV+ 영화드라마 보러가기] 👉https://www.apple.com/kr/apple-tv-plus/ 🍎애플TV+ [고스팅] 보러가기  👉https://apple.co/3YQ94eu   [카랑의 최신리뷰 정주행]  👉 https://www.youtube.com/watch?v=1sqHNKqk-UY&list=PLwt0kothbrpct-SmhWlnyAY7tNhRX16qm  [애플TV+고품격 영화드라마 리뷰모음] 👉 https://www.youtube.com/watch?v=NrjYtYwUj-g&list=PLwt0kothbrpdXueCvBHq4RZeKe5Zb3QpU   최신영화와 드라마, 다양한 컨텐츠 프로그램을 재밌고 빠르게 소개해드립니다^^ 비지니스 문의 moviebooster@naver.com    🚨이 동영상의 무단 편집, 업로드 및 재배포를 엄격히 금지합니다 특히 틱톡과 페북 불펌 적발시 절대 선처 없음을 알려드립니다 (Unauthorized editing, uploading and redistribution of this video is strictly prohibited.  We would like to inform you that there will be absolutely no leniency if you are caught posting illegally on TikTok or Facebook.) ||| 아나 디 아르마스는 출연하는 영화 볼때마다 이사람한테 빠져들어버리네.. 매력이 장난이아님. 유니크한 외모에 귀여움,섹시함,러블리함 다가졌어 ||| 에반스 캡아같은 진중한 캐릭터도 좋지만 이런 로코영화 너무 잘 어울림 ||| 고슬링과 합을 맞추더니 점점 아르마스가 액션으로 가는듯 ㅋㅋㅋㅋ  귀요미가 액션하니 더 귀엽.... ||| 아나 데 아르마스. 진짜 예쁘고 매력적인 배우",영화/애니메이션
4V-DLUnXpF4,남편 앞에서 10대청소년들의 욕구를 채워줘야만 했던 그녀#shorts,핫무비,"풀영상 보러가기 https://www.youtube.com/watch?v=Ux_NXsQUN-A ||| 촉법소년법은, 살인마, 강간범 등 흉악범죄자가 더 흉포해지도록 독려하는 법이다. ||| 촉법소년법 없애야 함. 쟤들은 악마임. 어리다고? 웃기지 마라! ||| 작물을 재배하다보면 싹수가 노란건 속아낸다 그리고 될성싶은 나무는 떡잎부터 다르다 저런 놈들은 그냥 처벌 좀 하자 당한 사람은 평생동안 가슴에 상처가 남는다 ||| 살인이나 강간 등 강력범죄를 저지르면 범죄자로 취급하고 그에 맞는 처벌을 내려야지 나이가 어리다고 감경을 내리면 그게 맞나",영화/애니메이션
p6aDCWuchb8,가슴이 따뜻해지는 아름다운 사랑 이야기.. 감동 실화 영화 [영화리뷰 결말포함],무드킹,"수술하고 눈  뜨는 장면에서  남주 연기진짜  감탄이 나오네요  평생 깜깜한것만 보다가  빛이 들어오면  처음엔 적응이 안되겠죠  이영화가 실화라니   더더욱더  영화에 빠져드네요   하나 하나  새로 배우고 새로 시작해야 하네요 ||| 저 이 영상 보고 찾아봤는데요 실화라는 게 놀랍네요... 마냥 아름답고 로맨틱한 장면만 보여주는 게 아니라 시각장애인에 대해 꽤 디테일하고 현실적인 부분들도 보여줘서 좋았던 것 같아요. 깊고 섬세한 영화였어요. 역시 로맨스 감성은 90년대다... ||| 보이지 않는 사랑의 존중과 배려가 얼마나 소중한 나눔인지 어깨를 토닥거리며 가르쳐 주는 아름다운 이야기입니다. 많은 것을 보려고 하고 마음에 간직하려 하지만,의도와는 달리 보고싶지 않은 것을 보게 되기도 하고,본 것이 사람마다 또 다른 느낌을 주기도 하니 내 눈으로 본 세상이 다른 사람의 눈으로 본 세상과 많은 차이가 있을 수 있음을 한번 더 생각하게 됐습니다. 나만 노력하는 것도 아니고,나만 힘든 것도 아닌 삶인지라 눈으로 보는 세상보다 보이지 않는 세상까지 마음으로 느끼고 배려하는 사람이 되면 좋겠습니다. 무드킹님의 마음처럼. ||| 수많은  영화 리뷰 채널이 있지만 대부분 자극적이고  선정적이어서 꺼려지는데 무드 킹님 영화들은 너무 따뜻하고 감동적인 게 많아서 좋아요 좋아요 1개만 놀러지는게 아쉽네요 ||| 볼 수 없었을 때와 볼 수 있을 때의 괴리와 혼란 그리고, 그런 자신을 위한 희생(희생과 책임감, 죄책감 때문에 자식을 떠나야 했던 아버지를 이해하고, 자신을 버리고 희생한 누나의 슬픔)과 사랑의 질투 속에서 눈이 다시 멀어지는 것을 느끼며, 충분히 행복했다는 것(솜사탕을 통해 아버지의 사랑과 추억, 화해를 상징)을 회상하고, 그동안 희생과 아픔과 슬픔 속에서 살았던 누나가 굴레에서 벗어나 행복한 삶을 살기를 바라는 마음과 새롭게 찾아온 사랑을 잘 표현한 작품이네요.",영화/애니메이션
FS_FlMubiMI,평점 '9점대'의 수많은 사람들의 인생 영화라 불리는 명작  [영화리뷰/결말포함],디토이야기,"이영화를 5번정도 본듯 한데 볼때마다 나도 한번쯤 그래봤으면하는 환상이 생기는 영화예요 ||| 중학교 3학년 겨울 방학땨 엄마랑 동생이랑 유럽 여행을 패키지로 갔었죠 프랑스에서 독일로 넘어가는 버스 안에서 가이드가 이 영화를 틀려주더군요 다들 피곤했는지 자면서 이동했지만 저는 이 영화에 푹 빠지게 되어 어린 나이에 그냥 지나쳤던 파리의 풍경과 에펠탑의 표현하기 힘든 그 광경은 다시 생각해보아도 말로써 표현하기가 힘드네요 군대를 다녀오고 사회 생활을 하면서 상처도 받고 힘든 시간도 있었지만  이 영화를 생각하면 그 시절의 저로 돌아간듯한 느낌과 뭔가 모르게 마음의 안정이 찾아오는 그런 영화입니다 자주는 아니지만 가끔 생각나면 항상 찾아보는  저의 마음을 따뜻하게 만들어주는 그런 영화입니다 꼭 추천드려요 ||| 우디앨런 영화 특유의 분위기 정말 좋다 ||| 99년 첫 직장을 가졌는데 그게 프랑스 기업이었죠. 직장이 툴루즈에 있었는데 한달 중 1/3은 파리, 다른 1/3은 스페인과 독일, 나머지만 툴루즈에 머무는 극한의 스케쥴 때문에 살이 쭉쭉 빠졌지만, 그 와중에도 파리의 밤거리는 무척이나 아름다웠습니다. 물론 그 때도 소변냄새 지리고 집시들 때문에 위험했지만, 제법 낭만이라는 것이 파리에는 있었어요. 사람들의 인심도 좋았고요. 06년 몸이 견디지 못해 다시 미국으로 돌아왔지만 항상 파리의 아름다움과 낭만은 잊을 수가 없었습니다.(10대 초반에 미국으로 이민 왔으니 휴스턴이 본가입니다.) 그러다 10년만에 파리를 찾았는데 과거의 모습이 아니더군요. 누구 말마따라 10년이면 강산도 변한다는데 파리도 그 세월만큼 변해 있었습니다. 일단 영화에서처럼 밤길을 걸으면서 사색하는건 꿈도 못 꾸는 도시가 됐다는거…ㅋ 영화가 무엇을 얘기하려고 하는지 완전히 이해하고 있습니다만…. 과거에 좋았던 것은 왜 시간이 지나면 사라질까 하는 아쉬움이 남는 것도 어쩔 수 없는 것 같습니다. 어쩌면 평생 가지거나 간직할 수 없는 것이기에 더 욕심을 내는 것일 수 있습니다만, 종종 과거의 향수를 끄집어내려 하는 것도 인간이라면 어쩔 수 없는 것 같아요. ||| 개인적으로 정말 좋아하는 영화예요❤ 개봉 이후로 지금까지 매년 몇 번씩 다시 봐요🧡",영화/애니메이션
wO-N82Gaifg,작은 생각의 차이로 인생은 달라집니다. [영화리뷰/결말포함],디토이야기,이분은 영화 고르는 능력 + 목소리가 정말 듣기 편함 오늘도 영화 소개 감사합니다 🙏 ||| 정말 예상을 뛰어넘는 영화네요 에이브에게 화가 나고 가해자라는 생각보단 불쌍한 사람이네라는 생각이 드는 영화였어요 나쁜 의도의 계기가 삶을 더 빛나보이고 문제들을 해결하다니ㅎㅎ 좋은 영화 감사합니다. ||| 항상 뭔가 색다른 색깔의 영화  선택  과연  디토! 잘보고 갑니다 ||| 자기 확신이 과하면 괴물이 되네요. 너무 재밌어요👍 ||| 우디앨런영화였구나... 어쩐지 그런 류의 냄새가 나더라니 ㅋㅋㅋ 카페소사이어티 극장에서 봤는데 뭐가이래? 하고 검색해봐더니 우디앨런영화였었음. 이영화도 재밌게 보다가 마지막에 좀 뭔가 ... 희안함.  요약본이 훨씬 좋은것 같네요 깔끔하게 편집 대단 ㅋ 풀영상은 보다가 끌것같음 ㅋ,영화/애니메이션
tNeSICQ-nQQ,내 안의 '나'를 찾아 떠나는 이탈리아 여행 [영화리뷰/결말포함],디토이야기,"펠리니를 향한 헌정 영화이며 성장영화군요. 이탈리아의 아름다운 풍경은 보너스구요. 멋진 영화를 소개해주셔서 감사합니다. ||| 진짜 감동이 천천히 오는 파도처럼 오네. 펠리니가 주인공에게 인생을 안겨주네. 그 남자친구는... 여주를 위해 펠리니 집까지 진짜 찾아온 건지 비유인지 모르겠지만, 그렇게 애매해서 더 좋기도 해요. 정말 펠리니가 영혼으로 여주에게 인생을 말해주고 떠나갔기를...! 그리고 고인의 명복을 빕니다. 영화 소개해주어 감사합니다.❤ ||| 영화 ""길""은  돌아가신 아빠가 소개시켜준 영화였어요. 아빠에게 큰 감동을 준 영화였다고 같이 봤었어요. 흑백의 영화가 신기했던 예전에 기억들과 아빠와 같이 했던 시간들, 그리고 나눴던 이야기들을 생각나게 하는 귀한시간을 가졌어요. 진심 감사해요. 잘봤습니다. ||| 디토님 아니었음 이런 영화는 평생 몰랐을거예요. 감사합니다! ||| 엄마의 사랑 방식에는 문제가 있었지만.. 엄마와 이모의 사랑을 받고 큰 주인공은 결국 자신의 삶을 잘 꾸려 나가는 것 같다는 생각이 드네요. 제 딸도 자신이 좋아하는 것에 대한 열정으로 살아가고, 사랑하는 사람도 만나서 행복하게 살았음 좋겠습니다. 좋은 영화 보여주셔서 감사합니다.💗💗",영화/애니메이션
k_ODfzl7wek,사람들이 잘 모르는 행복하고 가슴 따듯해 지는 띵작!! [영화리뷰/결말포함],디토이야기,"조쉬하트넷 진짜 존잘... 서양 배우치고 막 부담스러운 느낌 하나도 없음 ||| 이 영화의 좋았던 점이 결국 일반인 커플도 저들과 똑같단 거죠. 의견 차이로 다투고 헤어지고 다시 잘 되거나 안 되거나, 그 점에선 정상이냐 아니냐를 따질 필요도 없게 되는 거죠. 다 그러고 사니까ㅋㅋ 배우들 모두 각자의 방식으로 자폐증을 연기해서 인상 깊었고, 그렇지만 조쉬 하트넷이 총각으로 나오니까, 갑자기 현실성이 떨어지긴 했어요ㅋ 그리고 저게 고래인가 암만 봐도 펭귄 아님? 저는 펭귄을 더 좋아하지도 않고 고래도 정말 좋아하는데, 처음에 나왔을 때 펭귄인 줄 알았어요ㅋㅋ 뭐 조쉬가 뒤집어 쓰니까 고래건 펭귄이건 뭐든 말이 되네요ㅋㅋㅋ ||| 오랜만에 좋은 영화 잘 봤어요 평범?하지 않은 사람도 감정에 솔직하고 저리 사랑하는데 우리는 너무 많은 계산과 보아구렁이를 모자로 보는 어른이 되어 사랑을 계산을 하는 듯요 주인공이 그렇게 계산을 좋아해도 그녀에게는 단 한번도 숫자를  물어 보지도 계산을 하지도 않았는데 우리는 너무 사랑에 많은 계산을 하는듯요 ||| 2005년 작품이지만 90년 대 중후반 무드가 묻어나는 영화네요 젊은 조쉬하트넷은 어딘가 불안정하고 결여된 역할이 참 잘어울렸던 것 같아요 본체는 핫한데 말이죠 좋은 작품 잘 봤습니다 ||| 내가 해줄수 있는건 전화를 하지 안는것 뿐이었다는 말이 너무 찡하내요.",영화/애니메이션
BxvIpiSl3lo,지친 일상에 휴가 같은 힐링 영화 [영화리뷰/결말포함],디토이야기,한국인들이 유독 좋아하는  리암 리슨 나오네요   총들그ㅡ 싸우지 않고  잔잔한 내면 연기로  그를 보는것도  또다른  감동입니다 ❤❤❤ ||| 반복되는 완만한 구릉의 포도밭과 밀밭의 아득한 전경들. 스위스의 알프스도 아름답고 독일의 도시들도 멋지지만 이탈리아의 토스카나는 묘한 매력이 있는 곳이더군요.  혹시라도 이탈리아를 가신다면 로마나 피렌체도 멋지지만 토스카나나 움브리아의 시골마을에서 며칠만 아무것도 하지않고 지내보세요.  친절한 이탈리아 사람들. 저렴한 물가와  맛있는 소박한 음식을 파는 식당들. 유럽에서 최고의 여행지는 이탈리아라고 추천합니다. 대도시의 소매치기만 조심하면   영화도 잘보고 갑니다. ||| 토스카니 풍경을 담은 영화는 실패가 있을 수 없다 ||| 이런 영화는 다 비슷한 거 같은데 볼 때마다 좋다 ||| 가슴이 따뜻해지는 영화입니다.  돈보다는 내면의 평화를 좇는 게 행복하게 사는 비결인 것 같애요.  감사합니다~~,영화/애니메이션
TW0eo5YbHp4,잠 못 이루는 밤 보기 좋은 영화 [영화리뷰/결말포함],디토이야기,"옛날 로코가 진짜 진국이에요 진자... ㅠㅜ 넘 좋다 ||| 운명의 만남을 가장 잘 표현한 영화가 아닐까 싶어요 .. 첫눈에 서로를 알아보고, 대화 몇마디 나누지도 않았는데도 느낌으로 서로의 존재( 영혼) 을 알아보는.. ||| 이 당시 헐리웃 로맨스 영화의 남녀 주인공들 중 톰행크스와 맥라이언이 가장 잘 어울린다고 생각했던..  맥라이언의 저 미소는 정말.. 너무 예뻣다능.. ||| 진짜 1970~90 미국 영화는 어떤 세계도 넘볼 수 없는 낭만이 있음.. ||| 90년대 초중반까지 미국 영화들 특유의 분위기가 너무 좋아요. 따뜻한 크리스마스 같은 훈훈함이 있어요. 이 때 중고등학교 다니면서 비디오로 많이 빌려봤고 추억이 참 새록새록하네요. 맥 라이언 헐리웃 수많은 배우들 중에서도 너무 예쁘고 특히 로코에서 빛을 발했던 것 같아요.",영화/애니메이션
O0CAxlmWnTA,애슐리 쥬드+휴 잭맨의 상큼한 로맨틱 코미디 영화 [영화리뷰 결말포함],무드킹,"이 영화는 출연한 남자배우보다 여자배우들 각각의 매력이 눈길을 끌었던 기억이 납니다. 애슐리쥬드의 귀염뽀짝상큼 그 잡채 치어리더 시범 장면은 잊히지가 않아요. 이 영화 보고 나서 영어학원에서 제 영어이름을 애슐리로 지었더랬지요 ㅋㅋㅋ ||| 90-00 년대 저 때깔이 참 이쁘네요  갈수록 잔잔한 영화가 좋아집니다 ㅎㅎ ||| 휴잭맨 개잘생김 ㅠㅠ 영화 중간중간 제인 보면서 넘 스윗하게 웃어줌... 개존잘 ||| 저런 세기의 미남 미녀가 실연으로 정신줄 놓는 비현실적인 얘기가 너무나도 로맨틱하네요 ㅋ 나이가 들면서 로코물에 대한 애정이 식었는데 헐리웃에서 젤 이쁘다고 생각한 애슐리 저드와 저 멋진 휴 잭맨이 티키타카 하는 것 보니 이 나이에 도파민이 나오네요 ㅋㅋ무드킹님 영화 초이스 역시 쵝오!! 항상 간결한 나레이션과 담백한 음성으로 딱딱 포인트 넣어서 버릴 것 하나 없이 편집해주시니 정말 감사드려요~~마지막 무드킹님만의 코멘터리가 짧아진건 너무 아쉽지만 ㅠㅠ ||| 썸원라이크유...   이 영화는 '애슐리 저드'  ' 휴 잭맨'  의  매.력.적 인  전성기 미모를 보는 것 만으로도, 좋은 영화네요 ^^*",영화/애니메이션
rhAPfemVADw,연말 되면 떠오르는 아련한 로맨스 (결말포함),고체극장,"💥OTT 저렴하게 이용하는 특별한 방법 - 피클플러스💥  (넷플, 티빙, 웨이브, chat GPT 등 다수 지원) - 가입 링크:https://pickle.plus/partners/partner-code/AD63342A - 한달 무료 쿠폰 AD63342A (가입시 입력)  리차드 기어, 위노나 라이더 주연의  2000년 작 '뉴욕의 가을' 입니다.  Original Video Autumn in New York, 2000  웨이브 ||| 사실 막장 내용인데 리처드 기어와 위노나 라이더의 매력과 뉴욕 Buff 효과로 은근슬쩍 넘어감. ||| 정말 짧은 뉴욕의 가을 전경을 이쁘게 잘 보여준 영화죠! ||| 뉴욕의 가을은 배경도 너무 예쁘고, 바람둥이가 샬롯의 죽음을 앞두고 진정으로 사랑을 하게 되는 감명깊은 제가 좋아하는 영화와 OST입니다...특히 Gabriel Yared & Miriam Stockle - Elegy for Charlotte (샬롯을 위한 애가) 참 좋아서 한동안 계속 들었던 기억이 납니다. 가을만 되면 이 영화와 OST 음악을 늘 유튜브에서 찾고 듣고 했어요.. 벌써 또 9월이네요. 오늘은 알고리즘으로 이 영화가 떠서 새벽에 들어오게 되었습니다. 이 영화는 그 당시 썸타던 추억속의 친구같은 오빠와 영화관에서 봤었어요. 그 어떤 스킨십도 없이 정말 순수하게 몇년을 연락했었고 가끔씩 만났는데.. 특히 친오빠 친구라 애매하기도 했고... 훗날 좋아했다고 고백을 몇년 후에 만나서 들었는데 제가 만난 사람 중 인간적으로 대해준 손꼽을 추억속에 좋은 사람이였습니다. 그 오빠가 미국 영화배우 중 위노나 라이더를 제일 좋아한다고 늘 제게 여러번 말했어요 그래서 이 영화도 그 당시 개봉해서 같이 보게 되었구요. 지금은 한 가정의 가정적인 남편이 되었어요. 순수했던 그 어린시절 20대 초반이 그립습니다. 가을만 되면 생각나는 뉴욕의 가을, 저 역시 두 배우와 그들의 영화를 즐겨보았고 좋아합니다 중후하고 부드러운 미소가 정말 멋진 리처드 기어 그리고 아름다운 눈과 사랑스러운 미소 참으로 예쁜 위노나 라이더...가위손부터 좋아했어요. 모든 분들 행복하시고, 아름다운 사랑하시길..지금은 힘들고 아픈 사랑 하셨던 분들도 기적처럼 좋은 일들이 생기시길 기도합니다.  모두 행복하세요! ||| 여주가  입은 반짝빛나는 드레스너무이쁘고 낙옆흩날리는거리도  환상이네요  오래전 잊고산 감성을 끌어내~",영화/애니메이션
dej_sRLeDG4,대한민국 발연기 TOP3,왜그랭,"레전드 발연기 아이돌 버전 https://youtu.be/a5L6cDVg6lw ||| 1,2위가 너무 압도적이라 진세연이 연기 잘하는걸로 보일 지경 ㅋㅋㅋㅋㅋㅋㅋ ||| 개가 나가는 연기 정말 잘하네요 ||| 꽃남도 꽃남인데 구헤선 레전드는 개인적으로 블러드가 갑이라 생각됨 ㅋㅋㅋㅋㅋㅋㅋㅋ ||| 꽃보다 남자 주연들 발연기가 어디 한둘인가ㅋㅋㅋㅋㅋ",영화/애니메이션
eeXIOAjvzDA,입소문으로 관객수만 110만🔥없는 연애세포도 만들어줄 유치하지만 가슴먹먹한 일본 로맨스 레전드 [영화리뷰/결말포함],1인실 영화관,이 소설을 통해서 사랑이 지니간 어제가 아니라 매일매일의 오늘에서 돋아나는 감정이란 걸 배울 수 있었다. 위대한 작품 ||| 아니 이거 소설로 봤을때도 남주 운명 뜬금없다 생각했는데 남주 점점 사라지는 연출에서 눈물터짐..아니 무슨 바람마냥 그렇게 휙 없어지냐고..엉엉.. ||| 아니 진짜 일본 영화중애 거장많이 많은 감정을 느꼈다. 그리고 거장 많이 울었다..ㅠ진짜 이유없이 울게 되네..ㅠㅠ ||| 와 이거 일본영화 많이 보면서 울었지만 역대급 슬픔ㅋㅋㅋㅋㅋㅋ 후반에 영화관사람들 다 훌쩍거림ㅋㅋㅋㅋㅋㅋ 물론 나도 눈물 줄줄 ||| 왜 세 가지 규칙을 안 넣어주신 거에요ㅜㅜㅜㅠㅠ 그 규칙들이 깨지면서 시작되는 그 둘의 사랑이 진짜 레전드란 말이에요ㅜㅜ,영화/애니메이션
ZMaOPsDb85Y,한편의 고전문학을 보는 듯한 기분 좋은 명품 로맨스 영화 [영화리뷰/결말포함],디토이야기,"제가 제일좋아하는 채널입니다 고르시는 영화마다 친정엄마가 손수해준 순두부처럼 너무 순한데 오래오래 기억나는 맛입니다❤ ||| 디토님채널은 제목도 자극적이지않고 편안해서 부담없이 언젠가는 꼭 보게되는 채널❤  마음의안식처같은느낌 피로감이없어요😊 ||| 이게 뭐얔ㅋㅋㅋㅋ 장편 꽁트 하나 본 느낌이네요 ㅋㅋㅋ ||| 갑뿐 출생의 비밀... 귀여운 아침 드라마 전개네요^^ ||| 콜린퍼스가 허당연기 할때 더 멋있어  역시 영국 영어가 좋다. (못 알아듣지만, 듣기에 좋다구용 ~ )",영화/애니메이션
gRrdjpLoRlY,한편의 수필을 읽듯 잔잔히 스며드는 로맨스 영화 [영화리뷰/결말포함],디토이야기,너무 순수한 마음의 소유자라 그냥 뜸만드렸지요 어머니반지는 사랑을 완성시키네요 이쁜 삶을 살거라 믿어지네요 알고리즘아~고마워♡!! ||| 이런 아름답고 순수한 영화가 있었다니...소개해주셔서 감사합니다. ||| 정체성이 꿀벌이라 고민되서 고백 못했어🐝 너무 귀여운거 아닌가요ㅎㅎ 여왕벌로 모시고 살면 좋겠네요 ||| 저렇게 예쁜평범함도 있었네 ㅎ 백조춤 넘 사랑스럽고 갑자기 숙녀가 돼 말 달리는 모습 아름다움. 저기 자연은 경이롭군. 노래는 또 왤케잘하나 ㅠ 슬프고아련하게. ||| 목소리가 편안하고  좋아요 구독 했어요,영화/애니메이션
_5pHS84txCQ,[영화리뷰 결말포함] 안락사를 앞둔 완벽존잘남과 사랑하면 생기는 일,한뼘스크린,여주인공의 사랑스럽고 밝은 표정과는 극도로 대비 되는 정말 비극적인 영화.실제라면 그의 결심이 주위 사람들과 본인의 미래를 위해 잘한 일인지 아니면 절대 이기적인 건지 한참을 생각 했다.사랑 이란게 때로는 너무 아파서 언제 끝날지 모르는 고통에 너무 괴롭지만 맘대로 되는게 아니더라.언제 어떻게 그 감정이 가슴에 새겨질지 예정 없이 찾아 오거든. ||| 눈물한바가지입니다..잘봤어요..ㅠㅠ ||| 아주 예전에 봤는데 또봐도 마음아퍼요 ㅜㅜ ||| 제가 아침에 눈을 뜨고 싶은 유일한 이유가 당신이예요   전신마비의 남자는 살아갈 의욕이 없었는데 ㅠㅠ 이게 사랑이군 ||| 나는 이해했다. 최고로 행복했을 때 모든 걸 잃었고 그리고 죽고 싶었다. 그리고 사랑이 찾아왔지만 이미 영원한건 없고 그걸 잃었을 때 고통을 참을 자신이 없다는 것을 그래서 죽음을 선택할 수 밖에 없다는 것을 진정한 사랑 영원한 사랑은 없다고 이미 겪어봤으니 그 두려움은 말로 못 하겠지,영화/애니메이션
baJl9jHQQAA,김기덕 영화는 정말 참신(?)하게 고문하는 것 같습니다. (영화리뷰),강한무비,역시 김기덕이네요. 처음보는데 여운이 대단합니다. 오히려 김기덕 감독님 영화는 연기의 어설픔이나 완성도가 떨어지는게 매력이에요 그럼에도 불구하고 오랜시간 기억에 남는 영화를 찍으니 ||| 이런 재밋는 영화들이 있었는지 이 유튜부 때문에 알게 됌 ||| 마지막 엑기스 마동석이 스님되고 오현한테 맞는걸 인내하는 장면이 엄네요.오현이  여러 다역으로 나오고 각 뜻이 있는거 였는데 이건 되게 심오한건 아니라 해석보면 이해잘되요.김기덕이 변태 싸이코인걸 떠나서 본인 입맛대로 여러 인간군상들의 본성과 심리묘사를 잘 녹여내는듯 ||| 마동석 은근히 다작배우네 ㄷㄷㄷ ||| Movie name please,영화/애니메이션
IH7F9vITYmw,지금 당신의 진짜 인생을 살고 있나요? [트루먼쇼][영화리뷰/결말포함],비디오보는남자,"자신의 인생 자체가 그냥 씨헤이븐이라는 돔속의 연극이였단걸 깨닫고도 재정신인채 모두에게 웃으며 인사하고 걸어나가는 트루먼이 너무 멋있는것 같네요. ||| '연출된 세상속에 사랑은 방송사고' 라는 리뷰가 너무 맘에 와닿더라 ||| 가장 무서웠던 건, 마지막 경비원들이 ""다른 방송 뭐 있지?"" 라고 채널 넘기는 거 ||| 가장 완벽했던 영화 각본 연기 연출 음향,거기에 영화에 단순한 오락 요소뿐만 아니라, 철학까지 녹여낸 그야말로 완벽 그자체였다. 마지막 인사는 아직도 가슴을 울리네 ||| 마지막에 트루먼이 문밖으로 나가고 나서 더 이상 보여주지 않음으로써 쇼에서 벗어낫다는 연출은  정말 감명 깊었습니다",영화/애니메이션
lRfQNdg9ohM,인간의 수명을 사고 팔수있게 되면 벌어지는 일 [영화리뷰/결말포함],리뷰 MASTER,19:12 마지막에 시간 얼마나 남았냐고 물어봤을때 하루.. 하루면 많은걸 할 수 있다는 말이 상당히 인상적이네요 ||| 시간은 금이라는 말을 많이 들었지만 이 영화에서는 시간이 금 이상이네요. 시간을 버리고 있는 제 자신을 반성하게 됐습니다. ||| 진짜 시대를 앞서간 영화 ||| 몇 번을 다시 봐도 신박한 소재와 줄거리.. ||| 진짜 소재. 하나는 최고지,영화/애니메이션
