title,comment,label_id
예고 올림픽보다 재밌는 대선 판세 중계! 라이브로 GO ! 정치합시다2 Ep.5,"제작진이 신난게 제일 재밌어 전원책은 지난 대선에서도 홍이 대반전으로 이길거라했는데 뭘 ... 나중에 전변호사님 또 그 때 그러면 안되는데 내가 보수 패널이라 어쩔수 없었다, 미치겠더라 그럴 거 같은데. 지난번 총선 때 막무가내로 보수진영 편든 거 후회 많이 했다는 분이 이번에는 더 심한 편들기를 하고 계시니. 안타깝다. 오예 기대됨 오오 이번에도 생방송인가요 재밌겠다 지 율 딱 붙어버렸는데 유시민 작가님이 이기셨네요",12
대통령 비속어 논란? 동영상 여러번 봤는데 딱히 그렇게 들리진 않더라,저렇게 대놓고 거짓말하는 넘글 어떻게 국짐당 의원들은 다 똑같냐. 손바닥으로 하늘을 가려라! 사과 하기가 그렇게도 힘드냐. 국민을 완전 바보로 알구만. 니들도 쪽팔릴거다 청력이 저 모양이니 국민의 소리도 안 듣고 지들 듣고 싶은 것만 듣겠지 너도사퇴해라 방송에서 그런말이 나왔는대 그걸 변명 하지마셔 똑 갓은,12
"CBS 뉴스 기독교대선행동, 김진홍 목사 설교는 정치선동",정치목사님들이라고 얘기안듣게 사랑으로 변화될 목사님으로 기도합시다 교회 안다니는 절 성당 이단 담배피시는분들 문신하신분들 의사쌤 판사 교수 정치가들 범죄자들 등 모르는이에게 다가가서 천국지옥 교회 예수님 모르는이에게 매일 전도해야할 시기입니다 우리끼리 비난할때가 아닙니다 기도하면 그 목사님들 변화되잖아요,12
노인들이 폐지를 줍지 않는다면? shorts 쇼츠 사회문제,폐지 줍는 노인 불쌍하다 vs 불쌍하지 않다 새로운 관점이 궁금하다면? 평소에 폐지 줍는 노인 분들을 보면서 힘드시겠다고만 느꼈었는데 이건 생각해보지 못한 새로운 관점이라 신선하네요 연로하신 어르신들이 수레에 폐지를 실고 가는 모습을 보고 안타까운 마음이 있었는데 대단한 일을 하시고 계셨네요 와 80그루 정도 ! 새로운 관점에서 생각해보게됐어요 박수쳐드리고싶습니다 작은 것들이 모여서 이렇게 큰 기여를 하는군요. 노동을 한다는 것은 신성하다는 생각을 다시 한번 하게됩니다.,3
S ch a k a Linda Ngo shorts,"B n m nh l m g tr n chuy n bay 13 ti ng sang Paris? Xem ngay nh m i ng i Th ch nghe ch linda n i ti ng nga Ch n i ti ng Nga nghe tai ghia c u n i quen thu c c a anh t. v i c tr u Y u c p i n y, v a p v a gi i. Ch n i ti ng nghe hay qu",3
Qu tr nh t p b i Ghe Ngo Tum N p 2,C l n nh c c b c Ch y n c mi ng n T p l ph i n. n c s c m i t p,3
Ng i v m ang Linda Ngo shorts,"n xong anh t n i H m n o 2 vk ck m nh c ng l m nha...Ch Linda kh c th t C ch t n i chn v i Linda r t v n minh, tr n tr ng, d th ng l m anh t m coi c video n y th ki u b t ng ch a ng gi Th ch c ch n i chuy n c a c p oii n y qa, t n tr ng nhau r t t nh c m n a Anh t bt anh t bu n",3
V ng b ng ua Ghe ngo Ch a Ph T c H p d n y k ch t nh,"Coi tr n cu i anh em v ch m r t n c m t, m t l m m i c c chi n th ng m i ng i, v a m t v v a vui, c m x c kh t Nh ng i quay phim m i bi t c m gi c tr n ghe p l c nh n o Ch c a tui b gi ng xu ng n c lu n C m n anh nh , coi cu n thi t M t l m nh ng lo ng am m nge ngo pha i ch i",3
NGO Job in Bengali,", ?",3
SANDY ASARE NGO FOFORO LIVE FROM EXPECTATION CONCERT,Keyboardist May His anointing follow our our works for Him always..... Bless you sweet sissy God bless you sister Pianist God bless you more mum,3
FULL GI I UA GHE NGO MINI L N 4,Ch c m i ng i nh u s c kh e trong nh ng n m thi u like v ang k Ghe m u xanh c a c mau qu d t v ng b ng Good vedeo H p d n nh ua ghe l n lu n Ae hay l m ghe ngo mini thi t r t p,3
Nh ng ng y anh iu nh n l ng Linda Ngo shorts,"C m n t gi p nh ng ng i n ng kh c dc may m n T i th y a a t r t may m n y v coa m t ng i v m ang bi t qu n l chi ti u cho gia nh i tr i i nh n c c ti n m ng ng m gia nh n y, ng l h p m nh v i c u trai t i g i s c m ti n a t c n ko b ng ti n cho con moon! Anh t c cu c s ng h nh ph c qu . M nh th t s ng ng m",3
NGOs shorts foodtechsurendrasinghal ngo loveanimals animallover kindness,Thank you for sharing the video Bas video hi banne aate h ya real me help karte h humari bhi kar do humare yha 2 month above puppy hai vo uska ek dam se behaviour aggressive ho gaya h jo uske sath ke puppy hai unko bhi bhut buri tarha kat rhi h usko le jayi usne ek chote ladke ko bhi kata kar sakta h koi Muzaffarnagar me aake help good work Nice Nice,3
ua ghe ngo S c Tr ng 65,"ua hay qu ai om Pu m i nh M Y ANH TUM N P 2 KI U,,, th y ch t l ng qu DAYOMPU nh ng kim v ch, c n r ng t u ch y d i t i u i",3
C ng Long vs ng Kho okombok ua ghe ngo S c Tr ng n m 2022.,"Hay qu b n i, t i mu n xem t n m t,, ng h h t m nh ng kho v c ng long nha H p d n qu ta Ch o b n C ng long th ng",3
이륜자동차시민단체총연합회 네이버 카페 개설 !,"이시연 홈페이지 가입이 안됐는데, 카페가입 대기중이네요. 고등학생라이더가능한가요?",3
ghe ngo c ng long qu m nh,C ng long r t m nh nh ng ong r t ti c T i khong h m m Ghe n o h t v ghe Ch a t i g n 30nam kh ng tham gia r i.. Nh ng th i th b y gi thay i r i tr c c Tam s c v ng D ng sau c B n m t r i CL th ng tr n Pongtuk ng kho tr i d y nh ng n i theo c ng t m hi n t i th b y gi l th i c a Tum N p 2. N m 2024 n y CLong c n St tham gia Festival th theo t i CL c ng khong th v ch. CL nh 1 ng i Anh c c a vi c t duy ph t tri n c i c ch l ng Ghe Ngo ki u b i truy n th ng sang c ch b i theo k thu t nh p d m m i.. N i chung CL d y cho c c i ghe sau n y c ch ph t tri n v n ng cao k thu t thi u v i h ...N n d th ng hay thua ch ng ta ph i ton tr ng h ...H l i ti n phong c i c ch n ng cao t duy k thu t m i v Ghe Ngo... Xin c m n CL d y c ch chi n th ng th m ch th ng ch nh CL. M nh qu t i b i hong n ng Kho lu n th t l t i nghi p qu i ng r i nh ng thua r i,3
2024년 중3역사 6 2 자본주의와 사회 변화,"7 03 6 20 10 00 6 3, 6 4는 언제쯤 올라오나요?? 어떤 사람들인지 학자 이름좀 알려주세요",3
Tung n c r t ua ghe ngo S c Tr ng 2022 shorts dua ghe ngo soc trang 2022 uaghengo2022,C l n nha anh em.. s p v ch r i.. kkkkk.. ok.. ok.. Boi moc tren n c ko z sao an ta dc,3
KARAOKE PAKPAK TEDOH NGO UKURKI CIPT NIKKON TUMANGGER,"Bagak toto srmangat trus selalu lindungan tuhan Keren Abang semangat terus Abang Njuah njuah Igo bagak go lih Keren kali bang, Irene Red Velvet ikut jogett Mantap bang njuah njuah i jawa tengah nai",3
법륜스님의 세상보기 사회 이슈와 안보 문제를 보는 관점,"법륜스님중생을위해서도건강하셰서오래백세만세사십시요 정말 좋은 말씀입니다. 대한민국의 모든 정치인들은 스님의 말에 경청했으면 좋겠습니다. 스님 말씀 감사합니다 스님 수고하셨습니다 수준높은 안목으로 조근조근 하시는 말씀 100 신뢰감이 갑니다 정확한 팩트 를 알기쉽게 설명 해주셔서 감사드립니다 건행하시길 기원 합니다 관점이 다르고 생각, 가치관 이해관계가 다른게 진실이라는 말씀 새기겠습니다.",3
Tain Ngo Thaw Nayt Wai Gyi,"I like this song.u re voise is very cool ,I wanna to be like u when I old. one day,",3
3 ph n b t l c 7 ph n nu ng chi u Linda Ngo shorts,"M i m i ng i i du l ch Barcelona c ng b n m nh nh 7 ph n b t l c , 3 ph n ang i n n v n n Nh n c i b nh r i m bi t lu n bi u c m c a anh t ng m n nh cho n s ch l n th c n nh c n r a b t cho n s ch Ah t ki u a em????????",3
반환원정대 4차 팀미션 우수작 발표 환경보호 공익광고 Feat. 보증금제도,자원순환보증금관리센터 COSMO 구독 4차 이벤트 당첨자 발표 1. 재현 이 2. 사랑비가내려와 3. lucky 4. 아무노래나틀거야 5. 밍글 6. 임정수 7. 김그린 8. 김글임 9. 박승일 10. 한가윤 11. Kim Tae Hoo 12. 이시호 13. 벨벳 14. kesiyas 15. 이병관 16. 김희석 17. 서정시 18. 곽희영 19. 김녹스 20. 키아스모돈 당첨을 축하드립니다 경품은 입력해주셨던 번호로 발송 예정입니다! 다음 5차 이벤트도 기대해주세요 휴가철만 되면 이기심과 무지함으로 인해 기하급수적으로 늘어나는 쓰레기로 환경이 항상 파괴되어 왔는데 올 해 여름들어 많은 분들에게 이상 기후로 인해 환경 보호에 관한 관심이 늘어나고 있어서 참 다행이라고 생각됩니다. 다만 환경을 위하고 싶어도 이제 막 관심을 가져서 방법을 모르시는 분들이 많은데 이렇게 생활 속에서 빈 용기를 처리하는 방법을 알리는 공익광고는 정말 도움이 많이 될 거라고 생각됩니다! 4팀 전부 유익하고 정확한 정보전달을 해주는 멋진 공익 광고를 만들어주셔서 감사드립니다! 반환원정대 4팀의 우수작들을 보니 이해하기 쉽고 재미있게 잘 만든 것 같아요 저도 빈용기 반환을 해야지 라고 생각만하고 번거로울거 같아 아직 한번도 해본적이 없는데 한번 해보고 싶다는 생각이 들었거든요! 앞으로 보다 많은 사람들이 관심갖고 함께 동참할 수 있으면 좋겠다는 생각이 들어요 다들 관심을 갖고있고 중요하게 생각하는 환경 문제와 보호에 대해서 다양한 활동을 통해서 많은분들에게 알리고 공익활동을 해주셔서 너무 멋있고 대단하다고 생각돼요 항상 꽃길만 걸으시길 응원하면서 공유하고 소문낼께요 추운겨울에도 마음따뜻해지는 이벤트로 너무 행복한 요즈음 제 마음에 따뜻한 힐링을 주셔서 넘넘 감사드려요 저탄소 생활이 일상화 되기를 희망하고 환경을 생각하는 휴가생활 되어야 겠습니다 국민 모두가 환경보호 공익광고 영상 보면서 가져올것은 가져 와서 보증금으로 돌려받고 지역에서 버려야 할부분들은 재활용으로 깨끗하게 정리되는 휴가생활 되기를 희망합니다 자주 자주 방문해서 더 좋은소식 유용한 지식 함께 공유할께요,3
"공익활동의 시간들 2016년부터 2022년까지, 대구시민공익활동지원센터 이야기","씨앗이 심겨져 사회의 임팩트를 드러내듯이, 시민의 작은 공유 아이디어로 시작된 것이 사회에 선한 영향력을 끼치도록 지원하는 센터를 앞으로도 응원합니다!",3
"심각한 날씨, 기후 변화! 미래 세대를 위한 환경 보호 교육 방법","대교문화재단과 환경에 관심 있는 전국 20곳의 책방들이 함께하는 북 페어 곧 오픈! 리띵클럽 RETHING CLUB OPEN D 11 전국의 작은 책방과 함께 환경을 생각하는 마음을 담아 준비한 대교문화재단 북페어 리띵클럽 RETHING CLUB 이 곧 개최됩니다! 리띵클럽에서 환경을 생각하는 작지만 큰 움직임을 만나보세요. 프로그램 안내 1. READ 60여 종 친환경 도서를 큐레이션한 북마켓 2. REUSE 파본 도서를 새롭게 바라볼 수 있는 전시회 3. RETHINK 버려지는 그림책을 활용한 정크아트 클래스 READ, REUSE, RETHINK RETHING CLUB 일시 10월 21일 금 10월 23일 일 am 11 00 pm 7 00 장소 연남방앗간 서울특별시 마포구 동교로29길 34 많은 참여 부탁드립니다 D",3
신한프렌즈 X 바둑이 Ep.7 환경보호,노래 넘 조아여 환경보호하는 신한프렌즈... 칭찬해! 너무 작고 소듕해 처음이예요 참,3
환경 보호 캠페인 영상,우리의 지구를 살리기 위한 노력은 누구에게나 필요하다는 걸 다시한번 알게해주네요 영상잘봤습니다. 소비에 대한 경각심을 갖게 해주는 좋은 영상이에요. 모두가 착한 소비를 했으면 하는 바람입니다. 옷에 대한 경각심이 잘 들어요,3
환경보호를 외치자,Me encanta jajajajajaj,3
리사이클링 감성템으로 환경 보호 동참하기,오 이뻐욤,3
Bez tych 7 rzeczy nie ruszysz FUNDRAISINGU w NGO,Bardzo fajnie konkretnie,3
하다쉬뮤직의 찬양 불방망이 아넌딜라이트 50kg NGO 희망친구기아대책 희망을 노래하라 I AM A SONG 시즌2,아 이 중독성! 넘 좋습니다!!! 불방맹이!! 완전 귀에 쏙쏙!!! 하다쉬뮤직 짱입니다.,3
NGO Jobs in demand,I m really interested as I ve done my Graduation in Social Work. Awareness and livehood development sector NGO recommend me sir NGO ovan samste ede project efre heli I am so interested in customer care. thanks . I am interested to work with an NGO . Please help me,3
페미니즘이 남성을 배제한다? shorts 쇼츠 세상에없는나의기억들 페미니즘 여성 변화,"미국은 지금 페미니즘이랑 정치적 올바름 사상에 집어먹혀 제정신으로 돌아가는데가 없는 상황인데 여성이 더 가진다고 남성의 파이가 줄어들지 않는다라... 여성할당제로 실제로 파이가 줄어든건 아실련지... 여성이 누린게 적든말든 우린 양성평등을 원한다 여성우월주의도 아니니고 남성우월주의도 아닌 세상은 더 이상 바뀌지 않아 이제 세상을 바꿀수 있는 방법은 폭력 이외에 존재하지 않아, 하지만 폭력은 누구도 원하지 않지. 하지만 작은 변화, 좋은 변화, 정으로운 변화를 위해서라면 폭력이 필요할까? 정의,좋은 변화의 기준은 누가 정하지? 다수결? 개인? 그건 그냥 우리가 그렇게 믿었기 때문이야. 정의란 존재하지 않아. 보이지 않는 믿음을 쫓아 피를 보는것이 반복될 뿐이야. 그게 변화인거야. 단지 그걸 정의라고 포장할 뿐인 의미없는 살육. 정의의 기준은 계속 바뀌어. 정답은 없어. 정의또한 존재한적 없지. 이건 그냥 서로를 죽고 죽이는 카드게임에 불과해. 미국 현실 여자가 바람펴도 90 확률로 재판에 이기고 재산에 50 아이까지 챙길수 있음.",3
야!너도 NGO에서 일할 수 있어! NGO직원 N년차가 푸는 생생한 이야기! 노필터주의,다른 NGO단체 일하시는분들 보다 일에 대한 책임감 따뜻함 진실해보이시네요. 취업하고 싶으면 어떤준비를 해야되고 어떤능력이 기본으로 있어야될까요?,3
"8 PRAKTYCZNYCH ZASAD DZIA ANIA NGO, kt re warto zna",Dzi kuj za informacje oraz pozdrawiam!,3
페미니즘에 대한 오해,"풀영상 바로보기 진짜 맞는 말씀이다 본인이 아름답지 않다하여 스스로 매력을 만들어낼수있는 노력도 안하면서 미의 기준을 깍아 내리는 그들의 논리 결국은 그들은 스스로가 아무것도 안하면서 그저 피하려고만하는 피해망상자들이라 생각한다 헛된 위로. 미적약자. 고오급지고 맞는말뿐이다 동물실험에서도 이쁜 여자한테 가더라 닭 돼지 원숭이등 실험했는데 음식을 들고 있는데 이쁜 사람한테 가더라 미적 약자, 강자..표현이 재밌네요. 신선함..",3
Fundraising pozagrantowy jak prowadzi w NGO?,"Dzi kuj za materia . Ale drobna uwaga, co , co mi bardzo zgrzyta fundraising wymawia si fandreizing, a nie fandraizing. Raising a rising to s dwa r ne s owa. Osoby znaj ce angielski cierpi , kiedy s ysz fandraizing .",3
라스트의 찬양 Wonderful Peace NGO 희망친구기아대책 희망을 노래하라 I AM A SONG 시즌2,멀리서 기도하며 함께 응원합니다,3
VOS 박지헌이 찬양을 부르면? 온 맘 다해 NGO 희망친구기아대책 희망을 노래하라 I AM A SONG 시즌2,예수님의 자비와 사랑을 전하는일에 저도 동참합니다!! 감사해요 주님 박지헌님 찬양하시는 모습 속에 하나님의 은혜가 깊이 있음을 함께 느끼고 갑니다. 아는 찬양이지만 더 좋네요! 박지헌님 응원합니다. 우와 VOS 박지헌이다 !!!,3
웨이홈 WAYHOME 수고했어 오늘도 NGO 희망친구기아대책 희망을 노래하라 I AM A SONG 시즌2,아멘 감사합니다 멀리서 함께 기도하며 웨이홈 기아대책 홍보대사 가즈아,3
스페인어와 한국어 찬양의 콜라보 Es tu gloria 페루 NGO 희망친구기아대책 희망을 노래하라 I AM A SONG 시즌2,우아 영상과 찬양 넘나 멋지네요!! 한국어 찬양까지 감동이네요 1등 가즈아,3
힐링남녀 버전 희망의 노래 Butterfly 국가대표ost NGO 희망친구기아대책 희망을 노래하라 I AM A SONG 시즌2,"믿고듣는 힐링남녀!!! 완전팬입니다!! 힐링남녀 노래에는 항상 진심이 담겨있는거 같아요. 이곡 완전 좋아하는데, 마음에 위로와 희망을 받고갑니다! 노래해주셔서 감사해요! 두분 목소리 합도, 비주얼 합도 최강입니다",3
양승태 이보영 알고보니혼수상태 의 찬양 행복자 NGO 희망친구기아대책 희망을 노래하라 I AM A SONG 시즌2,부부의노래 행복자 택시기사 입니다 두분찬양 은혜받았습니다 이거 벨소리저장하고싶네용,3
C l m ng i y u t i h i b l u r i y Linda Ngo shorts,Fanpage Dalin Vlog y l ko nh n . L ko nh n ra . Ch nh n m ko nh n ra m i ng n i . Ng i ko bk ko c t i ng ra g t ph i i t ph a tr c r i g p b Linda m i gi t m nh Kh c a Trox c i m m c c i x u UI ANH EM GI NG NHAU QU I CH LINHDA NHINH KH NG RA LU N,3
i con s ng qu Linda Ngo shorts,"L n u n T t H N i c g vui? Xem ngay Vlog m i c ng b n m nh nha C ng do b g i nhi u qu n n ng t r t t nh, n i chuy n lu n ph ng th y r Ch c nh ng ai th y CMT n y 1 N m M i Ph t T i,S c Kho d i d o,Gia nh H nh Ph c lu n May M n trong cu c s ng,An Khang Th ng V ng k Th lu n, gi ng th t c a ch hay r i ch gi gi ng c n hay h n! N U m y l troll th t m a t nh n ra l ch c th t c ng b i ph c b i v gi ng qu kh c l c b nh th ng ko nh n ra lu n Gi ng c ng t v y l i c n d o nx , iu c wa",3
적금까지 해지..? 기부 천사 션 자기님이 기부를 시작하게 된 계기는? 유퀴즈온더블럭 YOU QUIZ ON THE BLOCK EP.169 tvN 221123 방송,유재석도 엄청난 후원하는중임,3
이승기가 50억을 받았지만 전액 기부한다고 말했습니다,이건 50억 기부보다 이승기 인품이 더 눈길가는 선행이다..진짜 존경합니다 아무나할수없다는거 이렇게 멋짐을 소유한가수는 처음봄 노래도잘해 인성도멋져 얼굴도 잘생겨 키도커 도대체 무엇하나빠짐없는 퍼펙 승기님 어머님은 뉘신지 50억을 전액 기부라 대단한 심성이다 진짜 멋지고 존경한다... 50억 너무 아깝다 그냥 그 돈 갖고 행복하게 살지 기부해서 뭐하냐,3
기부 처음하는 사람 특 shorts 쇼츠,기부물품 잘 정리해서 그저께 아름다운가게 다녀 왔어요 오늘기부하고 왔어요 기부하고 그냥 가려고 했는데 물건들이 눈에 들어와서 쇼핑도 같이 해버렸아요 재밌어요. 저도 기부하러 갈래요 이번에 기부했는데 영상 그대로 기부 전에 옷 세탁하고 상태 확인하고 했는데 기분 좋더라구요 b 옷도 몇 벌 샀는데 생각보다 질 좋은 옷이 몇 벌 있어서 좋았습니다. 많이 알려지면 좋겠네요 기부한돈은 들어오나요? 처음해봤는데,3
자원봉사 마일리지도 기부할 수 있다는 사실?!,"함께라는 단어와 홀로서기라는 단어는 완전 정반대의 키워드입니다. 자석의 N극과 S극의 만남 같은 것이므로, 함께 홀로서기라는 표현 자체는 잘못되지 않았나 싶네요. 차라리 함께서기 또는 함께 자립하기가 맞는 표현이지 않을까 싶습니다.",3
670만 원 기부하고 사라진 할머니의 정체,귀한 마음 배우고 갑니다 감사합니다 할머니 건강히 오래사세요 할머니한테는 정말 큰돈인데 제 자신이 부끄럽네요 할머니 건강하세요 할머님 무병장수 하소서 훌륭하신 어른이시군요 이런분이 참 어른이십니다 자랑습럽습니다 존경합니다 진짜 어른,3
"다비치 강민경, 1억 5천만원 기부 플렉스","실시간검색어 다시하는 방법 실시간 검색어 보기 링크 안열리시면, 검색창에 실시간검색어 와우, 기부쉽지않은데 멋찌다 므찌네 뒷광고 얘만큼 세탁 잘한애가 없네 어차피 광고비가 저거보다 더 많이 들어옴",3
블로그 수익으로 60명 간식 사기 보육원 기부하기 전 트레이더스 털러 같이 가요 ! 보육원 기부챌린지 기부천사 기부 트레이더스 간식타임,"좋은일 하시네요 응원합니다 천사네요!! 이야 좋은일 하시는데 보기좋네요 저도 연말에 보육원 피자사서 가야겠네요 좋은일만 하시는 유들리님 화이팅! 초코 환장하죠,,",3
형 차 뽑았다 1000만원 기부하러가는길,풀영상 다시보기 여러분의 주식 고민! 주식상담소 로 신청하세요! 주식상담소 신청 링크 낚시 하러 갈때 정말 좋음 멋찡 기부천사 용재 이런차타며 지인들 삼겹살 사주는게 세상 제일 행복한 인생이다! 멋있습니다 뒷문보고 빵터짐,3
푸드 기부 하남 올해의푸드뱅크 선정,올해의 최고 축하드립니다 하푸나,3
상속설계 십계명 사회적 기부에 대한 설계,00 27 사회적 기부 에 대한 설계가 무엇인가요? 01 06 우리나라에서 사회적 기부 문화 는 어떤가요? 02 13 사회적 기부 는 어떻게 할 수 있나요? 03 33 오늘의 이야기를 요약한다면? 04 19 마지막으로 하고 싶으신 말이 있다면? 상속은 당연하게 가족 간에 하는 걸로 여겼는데 사회적 기부에 대해 말해주시니 좋네요,3
기부 선한영향력 동행 순돌이 심부름 영신원 천사,멋지십니다 마음 따뜻해지네 태산오빠 와 가족과 함께 같이 간거여? 아무리 봐도 달사장 멎져. 화이팅 대박나자.,3
470원 기부했습니다,너무 적은..... 그래도 나는 홈플러스 에서 3000 이라도 기부 했는데... 470원으로 뭐 사먹노 Nie wiem czy rozumiesz bo to po polsku ale ty wszystko czy drobniaki tylko wrzuci e ?,3
돈만 많아 가지고는 안 돼요... 전재산 기부 후 김군자 할머니 말씀,존경합니다.,3
오늘자 방시혁 50억 기부 방시혁 하이브 방탄소년단 기부,유나 은은한 츌령임?.. 기부금 관리하는 단체가 윤라인이다.,3
기부공제 기부해도 당연히 세금 은 내야됩니다!,"안녕하세요 변호사님 설명 잘 들었습니다 해당 세금폭탄 내용이 사업자 가 아닌, 개인 이 기부했을때도 해당되는 내용인거죠? 좋은마음으로 올해 1억 현물 기부를했는데, 세금 걱정이 갑자기 되네요..... 앞으로 기부 같은거 하면 안되겠네요. 결론은 기부하지마라 세금폭탄 맞는다 그게 당연히?",3
달릴수록 따뜻해지는 세상 shorts,오쓰,3
눈사람 기부했어요,네가 만든 것 아니잖아요,3
티전드 18살 때부터 꾸준히 기부를 해온 글로벌 기부 천사 퀸 연아 마음까지 예쁜 우리의 피겨 퀸 명단공개,퀸의품격 김연아는 나라에서 대대손손 보살펴줘야한다. 개인적으로 돈을 많이 벌고 말고를 떠나서 김연아 때문에 우리나라가 우리 국민이 얻은게 너무 많다. 존경합니다 연아님 나도 저렇게 벌면 저만큼 기부할수 있다고 쉽게 얘기마세요 왜냐고요? 200백 벌때 10만원 기부는 쉬워도 200억벌때 10억 기부는 쉽지 않으니까요 연아는 대단한겁니다 동안 연아님,3
한화생명의 특별한 기부 캠페인 TheOrangeKoala,지구환경 살리기!! 멋져요 b,3
갓구운클립 힙합 전사에서 기부 천사로 세상에 행복을 나누기 위해 시작한 션의 달리기는 계속됩니다 유퀴즈온더블럭,명품으로 둘둘 말고 허세나 부리는 인생이 멋있는게 아니다 이런게 진짜 멋진 사람이라는 소릴 들어야지 존경합니다 지금 시대의 진정한 애국자.. 아이 둘만 낳아도 애국자라는데 넷이나.. 24시간 머리속에 온통 기부계획만 가득할듯.. 뜻을 흔쾌히 같이 해주는 정혜영님도 천사! 이런분들이 계셔서 아직은 살만한 세상이네요. 응원합니다. 단순 기부만이 아닌 기부는 이렇게 하는 겁니다라는 문화를 만들고 이끌어 가고 계신다는 것과 뒷짐만 지고 있는 것이 아닌 솔선수범에 존경을 표합니다. 연예인들 대부분이 몇 십억 몇백억 건물주 순위 싸움할때 이 분은 기부하셨네..대단하고 존경받을 분이십니다 독립운동가 후손 집 짓기는 정말 훌륭한 일입니다. 진심으로 응원합니다.,3
"성탄절 결손아동라면기부 서학점어린이정기후원및,정기기부 유니세프 사랑나눔 후원참여 정기후원 결손아동 동영법인대표식품과,후원금 으로,나눔행사! !소외된 이웃에게나눔","소외된계층,어려운결손아동,사랑나눔 함께나누는 마트가 되고자 합니다. 하나식자재마트 Seongtan Day DefectiveChildren sRamenDonation Chronic Children sRegularSponsorship and RegularSponsor Unicef LoveSharing SponsorParticipation RegularSponsor DefectiveChildren DongyoungCorporation RepresentativeFood Division,Sponsor,Sharing Event!To the marginalized neighbor",3
입양하세요 구독자한테 차우차우 기부 받았습니다! 로블록스 기부,우와앙 주길 잘햇네요 바루 저입니댜 제가 좋은거 못 드려서 죄송해요 구독 해주셔야져,3
"좋은 학생, 좋은 기부 춘천 가정중학교 딴짓밴드",너무 멋진 학생들이네요! 응원합니다 D 좋오타 멋진밴드네요! 기부까지 멋집니다!! 딴짓밴드 공연 관람하고 싶네요 작사 작곡도 하고 훌륭한 인재들이네요 !수익금도 기부하고 계속 멋진음악 아름다운음악 쭉 하시길!응원해요 뽀송뽀송 이쁜 학생들이 기특하기도 합니다. 딴짓밴드 응원합니다 0,3
자막뉴스 진압 중 장애인 넘어뜨린 경찰 인권위 인권 침해 이슈픽,저게 사제 폭탄인지 알게뭐야 위험을 감지 하면 경찰은 그에 맞는 행동을 하는거지 경찰분이칭찬 받을 일이다 저인간이 더 불법을 하고 지가 몸이 뚱뚱해서넘어진걸 경찰이 뺐았다고 넘어진거냐 경찰분 계급 승진 시켜라 경찰분 잘 대처하셨네요 저거뺏다고 뒤로 넘어가는거보소 공갈까지 이런거 올리면 편들줄 알았니? 경찰분 응원합니다,3
EBS 초대석 인권의 길을 밝히다 송두환 국가인권위원회 위원장 001,"존경하는 변호사님 우와 스윗 한남 SMFATM 586 기종이 아직도 움직이네 ?? 1등! 조회수 39회, 20분 전",3
기후변화JOB학사전 2. 기후변화 전문가편,동산고 개추 눌러라 중앙고 친구들 엄,3
2024년 중2역사 5 3 인권 회복과 평화 확산을 위한 노력 8분 정리!!,정리하기에 이만한 강의가 없네요 감사합니다 진짜 좋아요 기말고사전에 보는것 중에는 이게 제일이네요 감사합니다,3
2022 별별기자단 장동원 영화 피의 연대기 로 보는 여성 인권,"피해자, 약자, 소수자 외면하는 인권나부랭이들이 할소린아니지 숙직이 특별히 노동강도가 힘든게 아니라면 왜 여자가 안해도 되는건데? 폭력에 노출되면 남자도 죽어 방망이로 머리 후리면 남자도 여자도 한 방이다. 그럼 폭력에 남자가 강인해서 그 업무를 배당받아야한다면 돈이라도 더 주라고 지시하던가? 당신들이 인권을 논할 자격이 있나? 인권위는 개뿔 남성인권은 인권도 아니라고 취급하면서 뭔 인권위원회냐..? 여기가 남성차별하는 그곳이구나. 숙직은 남자만 임금은 동일하게! 맨날 여성인권 여성인권 그냥 인간의 인권이지 맨날 여성타령이냐 여성이 무슨 특별 계급이라도 되냐? 아무리 생각해도 1시간만 일해도 최저임금이 9000원인데 생리대 2시간만 일해도 1개 살 수 있는 가격임 그리고 1개만 해도 최소 1달은 가는데",3
오늘의 인권 도서 수없이 바닥을 닦으며,인권위 옆에 조두순이나 흉악범들이 출소하면 살게하는 정책이나 법안 좀 만들어주세요 니들이 그렇게 입에 달토록 말하는 인권이 범죄자도 포함되잖아요,3
러시아 유엔 인권이사국 자격 박탈 이슈픽,상임이사국 자격도 박탈이 되어야 합니다. 정의용 ??.???? 195개국인데 대부분기권했다 미국의 패배다 미국패귄은 끝이났다,3
웹드라마 국가인권위원회 웹드라마 티밍 Teaser 60초,퉤,3
"장애인 인권침해 예방캠페인 챌린지 장벽을 지나, 일상을 향해",챌린지 참여하였습니다 우리 함께 일상 속 장벽을 넘어 일상을 향해 함께 걸어가요 그럴까요,3
