url,title,comment,target,attitude
8aEPono3-YE,이재명이 G7에서 개망한 이유,"이란을 지지하고, 반미 친중으로 대북 송금한 대통령을 어느 국가 정상이 환영해 줄까? 웃음|||너! 좌파 우파 떨어져. 국민주권의 찬양한 부정선거에 화내라!!!!|||국민 전체의 얼굴이 뜨거워지는 외교에 자유 대한민국의 미래가 정말 걱정입니다.|||국력 대통령이라면 이번에 g7국 격락했다고 신설법을 통해 탄핵시킨 wwwwwwwww|||일본의 수상은 교토식의 주위 화법으로 이죄명을 들여다봤다.|||하는 것을 알고 있다고는 국내에서 거짓말로 선동할 뿐..|||국민이 선택하지 않은 그 사람|||부끄러움은 국민의 몫|||국격이 무너지는 소리가 들립니다. 진짜..한국은 어때?|||이시다 알본 총리의 표정은 역대급이다 wwwwww|||그는 그 북한 송금했는가? 정말 왔어요.|||점점 미디어가 북한이 되어 버려, 찬양 밖에 할 수 없습니다.|||재판은 시장 시대이며, 부정 투표는 대통령이며,|||통역자에게 악수한 리치이밍 외교개망신 국격개망신|||힘들다. 조선의 방산이 날아가게 되었습니다.|||범죄자 출신이 왔다고? 네덜란드라고 정말 왔습니다.|||어딘가에 부끄럽고 부끄러운 리자이밍 ..|||유동규 그 사람이 책을 읽는 모습을 한 번도 본 적은 없|||매운 부끄러운 것은 국민의 몫인가…|||부끄럽고 부끄러워하는 진짜|||미디어의 모든 것을 커버해보십시오.|||절대로 당첨해서는 안되는 사람이 리더가 된 것은 아직 믿어지지 않네요.|||대한민국 국민과는 부끄러워졌다|||찢어져 취급되기 때문에 통쾌하고 웃으면서도, 우리나라가 지도자가 차례차례로 이렇게 취급될 때까지 해야 할까라고 생각해 한편으로는 괴롭네요|||대한민국이 부끄러운 시기가 왔습니다.",0,1
uBBZhBgaw6s,"중국에 걸친 블랙 에이전트 목록, 시작일 뿐","정식 버전 보기 https www.youtube.com live snWeEP2fRaI?si It6wbDAkeaUj PpO|||이 세상에 스파이는 어때? 라고 말하는 사람을 의심하십시오. 그렇게 많이|||민주당이 일어나 스파이법 개정에 반대하는 이유|||그라운드 C는 정말 애국자입니다. 국민의 스피커가 되어 주셔서 감사합니다.|||간첩을 모르는 대한민국 미디어|||아니, 정말 심각하지만 국민은 아직 둔한가?|||뜨겁게 듣기가 어려운 모든 광화문에 나와 힘을 모으십시오.|||국정원장이 박지원이 되었을 때 이미 한국 정보전은 끝났|||내 지인이 정보를 가지고 있지만 스파이가 너무 많지만 잡히지 않습니다.|||하… 북한을 옹호하고 좋아하는 사람들… … 치아가 떨리는군요.|||박지원이 국정원장..기가입니다.|||방송국은 필요하지 않습니다.|||이것은 모든 국민이 모두 알아야|||우리는 모두 조국을 위해 적국에서 일하면서 가혹한 고문과 숭고한 죽음을 이룬 애국자들의 쓸데없는 희생이 반복되지 않도록 행동해야 합니다.|||문재인 특검|||적합합니다 활발히 지원합니다 노력하십시오|||매우 화가났다.|||국민이 들어 올려 국회 해산법을 보완하는 방법은 없습니까?|||이적죄로 죄값을 받아야 합니다.|||블랙 에이전트 목록에 전달된 스파이 행위에 대한 모든 사람을 잡고 처벌해야합니다!|||대한민국 국민의 안전불감증이 걸렸습니다. 이런 것이 심각하고 위험한 것인데. 귀축에서 단번에 듣고 한 귀로 흘리는 말입니다. 도둑에 닿기 위해서는 개도 짖는다고 한다. 힘들다.|||20대 남성입니다.|||오늘의 뉴스를 보면… 전방에 설치된 감시용 cctv도 전부 중국에서 실시간으로 보이도록 설정되어 있었습니다… … 참가가 막혀…|||이런 인간이 간첩 본심을 숨기고, 5년간 나라를 팔아 먹었지만, 감옥도 가지 않고, 계속 목소리를 내고 있는 것이 막혔다.|||간첩이 없다는 인간은 간첩입니다.",0,1
BAW-9fArPJE,"LIVE 장동혁, 좀 더 노력하면 차기 대권이다! 시서링크 TV 오영빈","창동해크 대표를 흔드는 중도팔이 하는 사람 모두 청산합시다|||영비전 응원합니다 장동혁당 대표를 중심으로 물어보면 국민과 함께 승리합니다.|||영 비주얼 미리보기 링크 파이팅|||도로원 성실한 성명 감사합니다.|||1위입니다.|||나도 여론조사를 받은 적이 없|||헌튼훈은 당신이 하지 않은 계명을 사과하는 것이 아니라, 정말 부끄러운 당신이 하나의 사태에 대한 진정한 사과를 한다.|||절대 저 여론 조사는 허위일 것입니다.|||이 일생 한번도 여론조사 전화 온화하지 않다 죽을 때까지 국력당이다.",1,0
Rbqhd5XCgVw,전재수 장관이 사표를 먼저 제출한 이유는 무엇일까. 뉴스 연구소,"윤영호가 거짓 뇌물을 받은 이들을 언급할 이유가 없다. 정치에서 로비하는 사람들의 암묵적인 법칙처럼 그들은 민주당의 양쪽 모두를 보장해 주었습니다. 다음은 정동영이다. 뇌물을 받은 이들의 공통적인 특징은 증거가 제시될 때까지 이를 강력히 부인하는 것이다.|||동일한 요금으로 일부|||분명 거기도 없었는데 왜 사과했지?|||??? 야, 너 정말 존재하지 않았어? 언론에 모든 증거를 제공하고 있나요? 다음날 사의를 표명했는데..|||모든 정치인을 조사하십시오. 썩은 정치를 청산하라|||국회의원직을 내려놓아야 합니다.|||아무 말도 하지 마세요|||알았어요 하하|||단호하고 명확하게 말하지만 정치인들은 입만 열 때마다 거짓말을 한다.|||이제 전재수는 끝났다...!|||당신은 당신이 얻는 것을 얻습니다. 철저한 수사와 검거가 답이다. 범죄를 저지른 정치인은 무슨 일이 있어도 다 잡아야 한다. 세금은 괜찮습니다.|||버티면 이것저것 빼앗길 것 같아서 빨리 사퇴하려고요.|||전재수씨 정말 친절해요! 국회의원직을 사퇴하고 조사를 받아라. 정치는 끝났습니다.|||사람들이 바보처럼 보이나요? 전재수씨는 아무 죄도 없는데 왜 사퇴하겠습니까? ?|||무죄라고 말하면서도 왜 사임했나요?|||뭔가 있는 것 같은데...|||ㅎㅎ 철판을 깔았네요.|||행운의 대상|||그게 생각나네요. 미투 사건이 터져 조사가 진행됐을 때 범죄 혐의가 인정된 것은 민주당 인사들이었다. 하하. 김건희를 잡겠다던 만중기 특검이 결국 만주당을 찔렀다. 하하.|||그들은 그렇게 말합니다. 제외하고. 사직. ㅋㅋㅋ|||국립의료원을 내려놓고 조사를 받아라.|||아직 법원 판결이나 조사도 없어서 불법 뇌물수수는 없었는데... 그럼 뇌물수수만 있었나요???|||재조사|||행운을 빈다. 까르띠에와 불가리를 나에게 던져라.|||강한 부정은 강한 긍정이다",0,1
bSzINmwhG4c,"항상 응원합니다! 윤사모 멤버 등장! 윤석열 탄핵 무효, 헌법재판소에 계엄령 선포","그렇죠, 저는 중심적인 의견을 존중합니다.|||와 너무 예뻐요 축복합니다|||당신은 예쁘고 똑똑한 청년이에요. 나는 당신을 아주 잘 알고 있습니다. 나는 당신의 미래가 밝다고 생각합니다.|||볼 수 있는 눈이 있었어요. 가슴이 터진다, 지혜.|||탄핵무효 탄핵무효 탄핵무효|||정의는 영원히 살아있습니다. 대한민국 만세.|||감사해요. 아들과 딸. 대한민국 만세|||2030년은 이 나라의 희망이다. 민주주의를 지키고 청년들의 미래를 보장합시다.|||나는 당신을 응원합니다|||2030 청년들, 화이팅!|||윤석열 총장은 요즘 세상에 보기 드문 가장 용기 있는 대통령이자 지도자이며, 그를 지켜주는 사람들이 가장 용기 있는 사람들로 세상에 알려질 것입니다. 추운 날씨에도 함께 강건해지며 하나님께서 지켜주실 것을 믿고 기도합니다.|||정말 멋진 청년이네요. 피를 끓는 청년들이여, 일어나서 살아갈 나라를 지켜라.|||감사합니다 대한민국 만세!|||추운 날씨로 인해 힘든 시간을 보내고 있습니다. 조금만 더 참으시고 열심히 해주세요.|||나는 당신을 지원합니다. 나는 당신을 지원합니다.|||젊은이!! 미래를 생각해보자..깨어나 일어나!!!|||청년 여러분 감사합니다|||여러분의 노고에 감사드립니다. 열정적으로 응원합니다. 당신은 애국적인 청년입니다.|||감사합니다, 우리 대통령님. 법을 보호합시다.|||저는 애국청년입니다. 감사합니다. 나는 애국자입니다. 감사합니다.|||젊은이들, 선배님들, 추운 날씨에 감사드립니다. 나는 항상 당신을 지원합니다.|||내일 8일 수요일과 모레 9일 목요일이 중요한 시기인 것 같습니다. 다들 체력 비축하시고, 이번 주말에는 20, 30대 분들도 최대한 많이 나와주세요. 연차휴가의 절반을 사용하더라도 동료, 가족과 함께 오세요. 여러분의 안전을 위해 각종 보호장비를 착용하시고, 강인한 정신으로 준비하세요!! 저희도 내일 집에 갑니다 하하.|||존경하는 애국시민 여러분, 노고에 감사드립니다. 나는 당신을 지원합니다. 힘내세요. 자유로운 대한민국 만세!|||청년들이여, 일어나서 더욱 일어나라!!!|||당신은 너무 예뻐요. 앞으로는 좋은 일들만 일어나길 바랍니다. 그리고 윤 총장을 끝까지 응원하고 지지합시다. 앞으로도 좋은 일들만 있지 않을까요?",1,0
eqdES2H9jRY,"어머나! 나경원, 윤석열과의 2분통화! 99.99 이런 말을 했어야 했나?",그래서 나경원이 선두에 선 이유가 있었다. 꿈이 정말 너무 야심적이네요.|||단순한 국보가 아니라 완전한 독재의 국보입니다. 침을 흘릴만한 가치가 있었겠죠? 정말 신난다.,1,1
ai0X3BqenpI,김어준의 다스뵈다 2024 총선 297화 야 한동훈 미안 충청 3인조 충격 클린스만 제명,"지금도 나라를 정상으로 되돌리려면 정부와 정부를 타도해야 한다. 선거 잘 합시다.|||나라도 엉망이고, 축구협회도 엉망이고, 감독도 엉망인 요즘, 뭐 평범한 것도 아닌데 투표라도 하자!|||정봉주 의원님, 4월 국회에 입성하시길 바랍니다.|||정봉주는 반드시 국회에 들어가야 한다.|||김어준 회장님, 건강하시고 힘내세요. 나는 당신을 지원합니다. 당신은 최고입니다. 나는 당신의 싸움을 좋아합니다. 끝까지 응원합니다.|||총선에서 승리하여 윤석열이 사라지는 그날까지 모두 힘내자 화이팅민주당!!|||어른들의 잘못입니다. 우리를 행복하게 해준 선수들을 사랑해주세요.|||최배근 교수님 감사합니다. 또 만나요, 김어준님. 나는 항상 당신을 지원합니다. 총선에서 민주당의 압승을 위해 투쟁하고 있습니다.|||노회찬은 이제 없는거 아닌가요?? 고양갑 심상정을 주면 나라 권력이 차지하게 된다. 전적으로!!!! 아니요|||김어준은 실패할 수 없어,..! 구독하겠습니다|||이 무능하고 무자비한 정권을 심판합시다. 총선에서 더불어민주당의 압승을 우리 모두 끝까지 응원합시다.|||충청도에서 인재 채용을 잘 했네요.. 세 가지 모두 확신합니다. 이거 보고 너무 기뻐... 화이팅하자!!|||민주당의 비례표가 분산되지 않기를 바랍니다. 더불어민주당의 압도적인 승리를 기원합니다.|||충청팀! 화이팅! .특히 17번 김제선은 꼭! 해당 지역의 시장이 되다|||김어준 회장님, 감사합니다.|||무능한 리더가 어떻게 끔찍한 상황을 만들어내는지 판단해보자. 룬, 몽규 OUT|||최배근 교수 같은 애국자가 또 있을까? 정말 학자입니다!!|||저는 신조국당을 지지합니다. 화이팅. 지역은 민주당입니다. 비례는 신조국당이다.|||우리의 소중한 희망의 동지, 소중한 지도자님, 훌륭한 방송인을 통해 올바른 말씀을 하시고 큰 치유의 힘을 받으시옵소서. 건강하시고 오래오래 함께 해주세요. 항상 감사합니다. 저희는 항상 여러분과 함께하며 끝까지 지지하고 응원하겠습니다.|||김어준, 총선 압승으로 더불어민주당 출마!!|||우리가 채용한 인재들은 정말 훌륭한 사람들입니다. 의욕이 넘치고, 생각이 밝고, 말을 잘하는 사람들... 그래서 그들이 민주당이다. 국민을 웃게 만드는 정치를 추구하고, 지도자와 국민이 서로 신뢰하는 사회를 만드는 투쟁하는 더불어민주당.|||애초에 김건희가 독일에 갈 이유가 있었다. 윤석열은 독일에 갈 일이 없어 김건희가 갈 수 없어 가지 않기로 결정한 것으로 추정된다.|||나는 조국을 지지한다. 나는 조국에 대한 동정심 때문에 이것을 지지하는 것이 아닙니다. 한국의 건전한 성장과 국민경제의 성장을 위해서는 언론개혁과 검찰개혁이 꼭 필요합니다. 나는 조국이 검찰 개혁 의지가 강하고 일을 잘할 수 있는 사람이라고 믿기 때문에 조국을 지지한다. 조국의 용기에 박수를 보냅니다.|||요즘은 아무 것도 제대로 되지 않으면 살고 싶은 마음이 없습니다.|||윤석렬. 건희 없이. 밥도 못 먹겠다",1,1
wFxeUBmy4yk,"김어준의 다스뵈다 317회 행운의 한동훈, 쓰리쿼터 체크무늬, 트럼프가 온다","우원식 어떡해! 시간을 벌어주는 국민의힘의 행동을 어떻게 설득할 수 있을까?|||우원식 위원장...당원들이 왜 추미애를 원했는지 생각해보세요...나라와 국민을 생각한다면 어떤 안건이라도 미루면 안 됩니다...협조와 공모는 절대 금지!!!!!!! 못쓰게 만들다|||탄핵이 빨리 진행될수록 나라가 더욱 정상화될 것이라고 생각합니다.|||당신의 우선순위를 알아라! 언론을 바꾸지 않고서는 개혁하기 어렵다.|||오늘 법사위 청문회와 국민당 대표토론회를 보면서 상식과 진실이 오랫동안 방치되어 있다는 생각을 금할 수 없었고, 살아남기만을 원하는 사람들에게 우리의 세금을 언제까지 내야 하는지 참 답답합니다.|||항상 우리를 깨어 있게 해주셔서 감사합니다!|||세계 각국의 국회 정청래 의장은 입법위와 사회의 리더십을 배워야 한다. 나는 모범적인 대한민국이 자랑스럽다. 감사합니다. 사랑해요.|||카운티 골프장은 3일차 야간 경기를 운영하지 않습니다.|||그러지 못하는 것보다는 상임특검을 두는 것이 낫습니다.|||우리나라와 국민이 이 역경을 잘 이겨낼 수 있기를 진심으로 바랍니다.|||안녕하세요 김어준 대표님 건강하시고 씩씩하게 지내세요. 나는 당신을 지원합니다. 즐거운 주말 보내세요. 월요일에 뵙겠습니다. 나는 끝을 기대한다.|||진보주의자는 시민으로 살고, 보수주의자는 시민으로 산다. 이 나라의 주인은 국민이고, 국민은 주님께 복종하며 살아가는 종들입니다.|||국내정치, 대외정치는 정말 최악이다. 탄핵이 답이다 국민 모두가 힘을 모아야 합니다.|||한동훈이 사과까지 한 것은 청탁행위가 있었다는 명백한 증거입니다!!|||양주가 대통령기록이니까 술꾼도 대통령기록!|||국민들이 모지리에게 투표한 게 아닌가 싶습니다. 미분류표 200만개를 빼앗아 마음대로 나눠준 범인!! 더 이상 주권이 훼손되어서는 안 됩니다!! 투표함 이동을 방지하는 법을 제정해야 합니다!!|||정부는 모든 이상 현상을 당연하게 여기지만... 끈질기게 나라를 지지하는 풀뿌리들...|||한준호 의원님, 미래의 대통령이 되기 위한 길을 계속해서 성공하시길 기원합니다.|||민주당 의원님들 대단하십니다. 이재명 의원님과 함께 나라와 국민을 위해 많은 일을 하리라 믿습니다. 나는 당신을 지원합니다.|||윤석렬이 정치 입문하자마자 대통령이 됐으니 나라가 이 모양이군요.|||김어준 회장님, 항상 건강에 유의하시기 바랍니다. 끝까지 응원하겠습니다.|||김병주 의원의 꿈 이야기는 우리 당원들이 꾼 꿈과 같아서 훈훈하다. 남들과 조금 다른 말투와 촌스러움에도 불구하고, 자신만의 진심이 전달되는 것 같아 감동적입니다. 어렸을 때 서민의 삶을 살아왔고, 그 현실을 이겨내기 위해 애쓰고, 피를 흘리고, 달리고, 열심히 일한 당신은 정말... 시대의 풍랑과 파도를 몸으로 짊어지며 당원들을 지켜주는 믿음직한 고목이 되십시오. 나는 매일 꿈을 꾼다. 당신의 믿음이 대통령이 되는 꿈을 꿉니다... 내 꿈이 현실이 되는 그날까지, 우리 잡은 손을 놓지 말자... 꿈이 현실이 되는 그 순간까지... 나를 따라오세요, 살아있는 자들.|||세 번째 부분은 ㅡLimeㅡOptimos의 Lost Money 최종 미로 게임의 문인 것 같습니다.|||한준호 의원님, 의정활동을 잘하고 계십니다. 나는 최고위원회 의원 Gazua를 지지합니다. 브라보.|||이재명 이재명 이재명 이재명",1,1
xupyh9X2csE,이런 정치인은 망해야지..혼자서 국가권력을 제압하는 서영교,"17년 동안 변함없는 팩트TV의 후원회원이 되어주세요. 정기후원 가입 ARS 1877 0411, 온라인 신청 https goo.gl 1OjzfE|||2026년에는 국짐당 인파를 보고 싶지 않다!|||진짜 역겹다 나경원|||입법 활동의 목적은 국회를 혼란에 빠뜨리는 것입니다.|||조배숙, 이은재, 곽규택 얼굴이 비슷하네요... ㅎㅎ 이래서 관상이 정말 중요하네요.|||서영교 의원님, 뒤에서 응원합니다. 곽규택 같은 애들이랑 장난치지 마세요.|||나가루 특검은 언제 수사할 것인가?|||우리의 총사령관|||나경원은 국회의원인가? 그 사람 전직 판사인가요? 한국의 교육제도도 바뀌어야 한다. 곽규택 전 검사입니다.|||우선 목소리가 너무 커서 반항을 압도하기 때문에 마이크가 필요없다.|||징글 징글, 반란을 해체하십시오.|||I hope that the next medical doctor will be Dr. Seo Young-kyo!! 정말 안심이 되시네요!!|||국. 징글이에요.|||서영교 의원님, 지지합니다.|||남편이 대판사인가요? 마치 제가 존엄하다고 생각할 수 있는 모든 것을 저에게 준 것 같아요.|||나경원 닥쳐, 너무 뻔뻔하잖아.|||나경원, 국회의원으로 나간다|||내전이 끝난 지 1년이 지났지만 여전히 내전이 계속되고 있어 반군은 국가적 부담이 되고 있다. 46인, 권성동, 권영세, 나경원, 김기현, 윤한홍, 오세훈, 오세훈, 김진태, 박형동, 성일동, 정진석, 곽규택, 송석준, 신동욱, 송언석, 장동혁, 조은희, 주진우, 곽규택, 김영선, 이철규, 김문수는 사회로부터 완전히 격리돼 하루빨리 내전을 종식시켜야 한다. 사람도 행복할 수 있습니다.|||국력정당은 언제 해산할 겁니까? 윽, 고구마야, 민주당 지금 정말 짜증나.|||아, 진짜 사람들은 언제 사라지나요? 세금이 나를 죽일 것이다. 국가의 힘만 보고 세금을 내고 싶지 않습니다.|||서 의원님, 나경원, 시다바리, 곽규택 의원에게 “조용히 하세요, 이놈아”라고 하신 것은 매우 예의바른 말씀이셨습니다.|||곽규택이 그런 걸 바라는 걸까?|||파루상 오겐키 데스카|||나경원 의원은 국회에 보낸 사람들이 모두 유죄다.|||아무 말도 못하고 사과밖에 할 수 없어",1,1
OoWMJB1_USw,김병기가 웃으며 728조를 지켰다! ...국가 전력이 완전히 차단된 이유는 무엇입니까?,"17년 동안 변함없는 팩트TV의 후원회원이 되어주세요. 정기후원 가입 ARS 1877 0411, 온라인 신청 https goo.gl 1OjzfE|||신속히 남북전쟁재판소를 설립하라|||내전 전담 재판소를 신속하게 설립하십시오.|||이번 일 잘했어요|||더불어민주당 의원 여러분의 노고에 감사드립니다. 내전이 끝날 때까지 최선을 다해주세요. 화이팅.|||잘하셨어요. 여러분의 노고에 감사드립니다.|||나에게 일어난 최고의 일|||화이팅하는 민주당|||그것이 사실이라면 훌륭한 일을 하신 것입니다.|||잘 지내세요... 다른 일은 그만하세요! 모두가 지켜보고 있다|||어제까지 내란당은 코가 셋이라 민주당이 하는 말은 다 거부권을 행사할 정도로 분노했는데 갑자기 입장을 바꾼 이유는 무엇일까. 또 무슨 밀실 거래를 하고 있었나요? 반란 법원 설치와 사법 개혁은 결코 타협되어서는 안 됩니다.|||정부 현수막, 이재명의 예산 삭감 현수막 허위사실 신고하러가기!!|||귀신 쫓아 내기|||국력이 나에게 그냥 맡길 수는 없었다.|||국짐당에 무엇을 주고 싶나요?|||김병기 의원님 고생하셨습니다.|||가짜뉴스가 많기 때문에 오마이뉴스나 검증된 출처만 읽고 믿으시기 바랍니다. 김병기 의원님 수고하셨습니다.|||예 ! 김병기는 잘 지내고 있다. 나는 당신을 지원합니다. 나는 국민으로서 김병기를 지지한다. 이런 저를 실망시키지 않기를 바라면서 응원합니다.|||만약 부수적인 거래가 있다면 나중에 알려드리겠습니다. 계속 지켜봐주세요, 옹기님.|||좌석의 절반 이상이 있는데 그들은 무엇을 보존했습니까? 그냥 하세요. 아무 이유 없이 과반의석을 차지했을까요? 계속 나를 속이려고 하지만 언젠가는 들키게 될 거라고 확신해요. 이낙연처럼!|||반란당이 그렇게 순종적으로 동의한다는 게 이상해요... 반란당이 큰 것을 받지 않는 한... 하지만 내일은 반란의 날이고, 반란당은 아직 건재합니다...|||병기야, 아들의 숭실대 입학 비리를 설명하라. 이미 증거는 다 나왔다고 하더군요. 그게 사실이라면 거기서 내려오세요.|||여야 합의? 이상한 거래 아니었어? 예를 들어, 그들은 반란 정당 등을 해산하지 않겠다고 말했습니다.|||아 아쉽네요.. 김병기 원내대표, 자꾸 의심이 되네요... 가짜뉴스인가요, 진짜인가요? 명확히 해주세요... 아무튼 고생하셨고 수고하셨습니다.|||김병기가 뭔가에 동의하면 사람들은 의심을 하게 된다. 그의 정체가 밝혀지면 민주당이 살아남기까지는 오랜 시간이 걸릴 것이다. 그만큼 네 잘못이야",0,0
ziHmZSX0zo8,"역사상 최악의 배신자 윤한홍, 윤한홍, 배신자 윤석열","곳곳에 반역자들이 너무 많습니다. 그것은 파괴적이다.|||남자 한명 추가|||마치 개가 주인을 무는 것과 같습니다.|||윤한홍 제명 ㅡ|||여성 여러분, 국민의힘에 동참해 주십시오. 적어도 보수당은 해산됐다. 한 달에 1000원만 있으면 국민의힘에 영향력을 미칠 수 있습니다. 무엇보다 이번에 계엄령을 선포한 국민을 몰아내고 공기를 청산하는 데 큰 도움이 될 것입니다. 한동훈이 당을 수사하도록 더 압력을 가해야 한다. Everyone, please use your influence... I didn't know this, but after seeing the lawmakers apologizing for the national power this time, I thought I should protect the national power first. 사과는 국권해산의 구실이 될 수도 있다. 지금은 국권을 미워하더라도... 내전을 핑계로 해산한다면 일당제나 다름없을 것이다.|||윤한홍을 추방하라. 윤씨를 생각해보세요.|||국민의힘에서 어떻게 반역자와 반역자들이 벌레처럼 떨 수 있겠습니까? 역적을 척결하고 진정으로 나라를 사랑하는 국회의원들로 뭉치자.|||배신자는 추방되어야합니다.|||주덩의 자유와 배신을 무엇과 어떻게 선택하는가? 투표로 판단하는 수밖에... 하지만 사과에는 사퇴와 동등한 책임이 따르겠죠? 권력에 굶주린 자들의 위선적인 잔치에 지나지 않습니다.|||사람이 어떻게 이렇게 변할 수 있는지 정말 놀랍습니다.|||악인의 간에 붙어 담낭에 붙어|||그런 반역자를 제거해야 할 때입니다.|||윤한홍 즉각 추방하라.|||한홍이 미쳤어요 ㅎㅎ 너무 멀리 갔네요 ㅎㅎ 너무 멀리 갔네요 ㅎㅎ|||적극적으로 윤한홍을 쓰러뜨립시다.|||2시간의 계엄령이 어떤 해악을 끼치나요?|||엄격한 정상적인 도덕적 배.|||정말 짜증이 나네요. 윤석열 총장님은 영웅이십니다!!|||윤한홍은 반역자였으나 이제는 목적을 버리고 반역자로 앞장서고 있는 인물이다. 정말 싫어요.|||윤한홍, 배신자와 기회주의자를 처단하라.|||정말 나쁜 놈이야! 나가야 해|||하하. 정말 놀랍습니다.|||윤한홍 이놈은 즉각 추방하고 긴급체포해야 한다.|||배신자 윤한홍, 당을 떠나라.|||정말 화가 났어요",1,1
J-pLqV59M7I,"지귀연·노상원 메모, 어떻게 해야 하나? 티조 클립 쇼츠","웃으면서 얘기해야 한다는 게 얼마나 황당한 일인가?|||가짜 메모로 판단해야 하는 것 아닌가요?|||메모가 불법이면 탄핵도 불법이 되는거 아닌가요? 불법 메모의 증거로 인해 탄핵이 발생했지만, 이는 분명히 밝혀야 할 문제이다.|||다운로드 받은 메모는 인터넷에 게시된 적은 없지만 홍장원이 헌법재판소에서 작성한 메모를 작성한 것으로 보인다.|||그럼 그게 지렁이의 증거인가요? 헌법재판소도 이를 인정한 것 같습니다. 지렁이 증거 조작으로 봐야겠죠?|||아 지렁이가 뭐라고 썼지|||지귀연 판사님, 중상모략하지 마시고 법에 따라 판결해 주십시오. 윤석열 총장이 무죄라는 것은 누가 봐도 알 수 있다.|||허위 증거로 밝혀진 홍장원이 인터넷에서 다운받은 메모와 같은 메모일까.|||정말 드문 코미디 재판입니다.|||메모가 너무 우스꽝스럽다고 판사가 웃는다.|||해당 메모는 홍장원이 작성한 것이 아니다. 진위 여부를 반박하려면 보좌관이 나서서 입장을 밝혀야 한다. 증인이 나타나면 미리 필적을 감정해 당사자인지 확인해야 한다. 글쓴이가 맞다면 증인의 증언을 들어보면 됩니다.|||판사님, 정의감이 있으신 분, 저는 당신을 지지합니다.|||가짜 메모|||아.. 뭐하는 거야?|||아니, 이것은 노트라고 정의할 수 없는 예술 작품이다.|||판사는 법과 양심에 따라 살아야 한다!!!|||제발, 범죄자들과 타협은 하지 마세요. 절대 굴복해서는 안 됩니다. 국민을 위해 법을 지켜주세요. 한 명의 범죄자 때문에 대한민국 법이 무너져서는 안 됩니다. 역사에 기억될 결정을 내리시기 바랍니다.|||지귀연 판사님, 지금 재판이 잘못되면 나라가 공산주의로 가는 것입니다. 재판을 잘 진행해주세요.|||특검은 이미 노상원씨가 직접 쓴 것이라고 밝혔습니다.|||판사님, 당신은 대한민국 최후의 보루입니다.|||법을 수호하는 정의로운 판사와 싸우는 지귀연. 나라를 지켜주셔서 감사합니다. 많은 시민 여러분과 함께 파이팅입니다!!|||애국판사 지귀연 화이팅!! 삼권분립의 자유민주주의에서는 입법, 사법, 행정이 모두 독립된 기관이다!!! 그냥 싸워서 이겨주세요 지귀연 판사님 화이팅!!|||홍장원 증언은 증거불충분으로 재탄핵돼야 한다.|||지귀연 판사님, 나라를 구해주세요.|||문상호가 증인이다.",0,1
